FIPS,State,County/Borough/Parish,Year,Health_Outcomes_Rank,Yrs_Potential_Life_Lost_per_100K,Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,Healthy_Food_Access_Index,Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate_per_100K_Medicare,Graduation_Rate,Percent_Adults_with_Some_Post-secondary_Ed,Percent_Unemployed_&_Looking_for_Work,Percent_Children_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,County_Affected_by_Water_Violation,Percent_Households_with_One_or_More_Severe_Problems,Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature_Age_Adjusted_Mortality_per_100K,Child_Mortality_per_100K,Infant_Mortality_per_1K_live_births,Percent_Adults_Diagnosed_Diabetes,HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children_w/o_Health_Insurance,Other_Primary_Care_Providers_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian_Other_Pacific_Islander,Percent_Native_Hawaiian_Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
28000,Mississippi,0,2018,0,10233.64503,22.21066886,11.62144684,22.74065128,35.3,3.6,34,57.70002127,13.67704493,22.72010098,580.2,42.96047274,14.81815796,53.10238,45.73855,130.89189,70.21,75.73758361,59.09543671,5.830817267,30.2,84128,15771,44.93659885,12.34488274,271.3202319,83.51129479,9.5,0,16.59352477,31.2,49446,497.4,77.03550113,9.092345164,14,374,21.5,11.57642367,23.11327707,4.609976458,92.68163,41793,74.94511498,10.36986986,2988726,24.13362751,15.08806763,1117323,37.38459129,17985,0.601761419,31969,1.06965309,1810,0.060560921,91448,3.059765265,1700036,56.88162782,21593,0.772060375,51.52476339,1503073,50.65461934
29000,Missouri,0,2018,0,7820.763396,18.50005052,8.153093975,22.13770891,31.8,6.7,25.8,77.4370267,19.47279093,30.49951969,477.4,30.0158655,11.51749763,70.53306,55.35861,169.99836,56.58,89.6897272,65.67478287,4.52565864,19.2,97071,21070,33.58161043,11.56209605,442.4110032,79.24063614,9.5,0,14.64067456,30.9,81491,390.4,57.64416383,6.539524134,11.3,234,15.6,19.21025143,13.83254186,6.129157757,78.8774,51713,50.11690211,7.540295374,6093000,22.76157886,16.05155096,707944,11.61897259,33877,0.555998687,121812,1.999212211,9117,0.149630724,250476,4.110881339,4857925,79.72960775,54588,0.960102828,50.89389463,1770556,29.56382671
30000,Montana,0,2018,0,7370.403256,13.94898562,7.388990462,18.52979131,25,7,20.8,76.26728926,20.71290041,47.88461539,408.8,28.09741543,14.16424527,76.48006,70.59817,264.35944,41.07,85.30780115,67.69202507,4.146981328,16.1,94321,20911,28.46267834,13.90194482,283.059314,91.3396495,6.2,0,15.2123003,15.3,12891,345.4,59.35533024,5.818504714,8.1,66.1,13,12.32636603,19.20650269,8.121901554,103.69106,50265,46.20992702,3.081482849,1042520,21.83277059,17.74929977,5410,0.518934889,69073,6.625580325,8486,0.81398918,931,0.089302843,37840,3.629666577,901301,86.45407282,2664,0.276809131,49.66283621,436401,44.1069723
31000,Nebraska,0,2018,0,6017.115916,14.19666273,6.801417552,16.99046395,30.7,8.1,22.7,83.26079303,21.13559461,36.78057554,422.9,24.75552135,9.400270782,74.67606,73.61901,237.42656,48.26,87.40495415,70.86905173,3.212300863,13.9,102842,24090,28.7907591,13.88046557,267.3424738,57.95607327,8.2,0,13.10804067,17.9,19065,309,50.83699674,5.435527087,9,131.6,12.3,6.526164731,11.89799655,5.491064689,101.19993,56979,44.16950397,3.517402579,1907116,24.81888884,15.03547765,89218,4.678163258,27318,1.432424666,47282,2.479240906,2425,0.127155349,203320,10.66112392,1517526,79.57177225,48765,2.785490658,50.15138041,490655,26.86546488
32000,Nevada,0,2018,0,7100.746822,20.52351514,8.251917513,16.4775461,26.8,7.7,22.2,91.79082343,17.62246305,32.20108696,455.3,31.27446427,14.0643142,56.69623,61.25729,186.697,42.22,72.72188026,57.18672302,5.68315193,19.9,101472,23694,36.87333848,4.18216819,615.5338366,71.44630918,5.9,0,21.25680942,28.9,36185,363.4,50.08570345,5.380464348,9.2,371,13.7,21.09572754,10.59413605,8.084241486,61.49539,55201,58.84947394,5.778156857,2940058,23.04128014,15.00453392,254282,8.648876995,48305,1.642994798,254432,8.653978935,22654,0.770529017,836626,28.45610529,1468421,49.9453072,164962,6.204536599,49.86503668,156754,5.804519152
33000,New Hampshire,0,2018,0,5867.257273,13.57849789,6.898052193,18.00979493,27.9,9.1,20.6,82.41023343,20.08400378,31.80272109,233.3,12.49131654,7.77748467,91.08618,71.99607,270.8281,47.12,88.47527695,69.36938372,2.82526858,8.5,126672,30198,28.15764212,10.36368337,199.7486773,74.4380268,7.75,0,15.97829016,38.3,14840,301.8,35.37661512,4.301027094,9.3,107.6,9.7,30.98529739,8.672150328,2.758261869,115.22369,70986,28.32318669,1.402213361,1334795,19.52269824,16.99167288,16676,1.249330422,3926,0.294127563,35776,2.680261763,670,0.050194974,47118,3.529980259,1212634,90.84795793,12033,0.95286211,50.48977558,522598,39.69691676
34000,New Jersey,0,2018,0,5469.351549,16.54854647,8.204574757,13.97079235,25.9,9.2,23.3,95.0107565,17.14463847,23.27132327,350.6,15.2702418,9.968060435,84.43837,84.242,187.26657,49.64,90.05041448,67.55560638,4.958335728,14.5,148712,28548,29.59334318,8.324390688,279.929252,49.59803909,9.8,0,22.78547907,41.8,86784,283.4,35.8079571,4.580505161,9.2,473.7,10.8,17.74546726,6.592986056,3.913404497,47.6831,76212,37.58417262,4.416754189,8944469,22.189713,15.34593054,1156657,12.93153344,53976,0.603456728,877077,9.805802893,9295,0.103918969,1786668,19.97511535,4990905,55.7987847,525858,6.269957352,51.16821356,467768,5.320446311
35000,New Mexico,0,2018,0,8360.868088,20.83094372,8.814563333,16.6211912,24.4,4.2,19.4,77.47165254,16.6121556,31.36698809,605.7,42.29861081,13.13858704,75.48766,64.77608,368.57014,39.48,69.87464969,59.81449985,6.733638214,27.8,94369,17985,40.00016084,8.085908219,589.8123153,99.25621642,6.4,0,18.22907472,25.3,26636,384.5,52.72750944,5.560476073,8.4,186.5,16,24.76128078,16.63699975,5.141681061,82.79614,46844,71.70546697,7.044804683,2081015,23.57806167,16.45475886,37585,1.806089817,219953,10.56950575,35287,1.695662934,3293,0.15824009,1009873,48.52790585,792167,38.06637626,89310,4.582585048,50.47306242,464818,22.5729769
36000,New York,0,2018,0,5312.401724,16.10511886,7.975104901,14.1755717,25,9.1,25.4,93.33737639,18.75191553,22.18839542,524.7,17.97117585,8.231082007,83.18435,80.64202,254.25812,46.85,79.33162189,67.31894155,4.832104225,20.8,126934,22304,34.70785219,7.912793179,394.080717,45.60003561,8.6,0,24.35314856,36.8,186651,278.1,40.25442553,4.864861288,9.5,768.8,12.6,14.66081096,6.193575901,2.649293817,98.58048,62700,49.50649659,3.678140996,19745289,21.17243764,15.35813935,2876219,14.56660877,191449,0.969593304,1750857,8.867213845,26489,0.134153519,3747125,18.9773115,11009263,55.75640346,1326595,7.160436373,51.4447978,2349997,12.12707519
37000,North Carolina,0,2018,0,7281.127248,17.56597007,8.986501223,17.87985476,29.6,6.4,24.3,76.12388381,16.69451425,31.40853477,647.4,29.20252403,12.9896969,70.56796,54.68726,215.51648,48.99,86.10627397,65.68133816,5.053149161,21.7,96815,20356,35.74271562,11.45098748,341.6283124,67.96600461,9.05,0,16.55157027,31.3,127164,367.5,57.91032565,7.152761538,11.1,354.9,16.5,16.19789023,13.67997372,4.612122238,102.54477,50595,57.3541912,5.862845881,10146788,22.65465682,15.46760413,2172581,21.41151466,158476,1.561834149,296542,2.9225209,12623,0.1244039,932221,9.187350716,6447335,63.54064951,243325,2.606624968,51.38410303,3233727,33.91256636
38000,North Dakota,0,2018,0,6642.92735,14.31116692,6.41142717,19.77365304,31.8,9.1,23.8,74.61131654,25.8830243,48.06312769,427.2,24.82483469,8.687938484,75.04026,64.38402,164.9181,49.06,84.99674894,73.22834232,3.161953728,11.9,111143,25585,27.5397056,15.68182929,260.1614888,68.09191974,7.5,0,11.0691523,13.7,7426,317.5,59.87215534,6.560768588,8.4,53.4,7.7,8.028882686,15.71344712,7.906314555,119.4007,61898,31.06961734,2.264643453,757952,23.26149941,14.51266043,21390,2.822078443,41596,5.487946466,11561,1.525294478,566,0.074674914,27538,3.633211602,644127,84.98255826,4216,0.615705455,48.68091911,269719,40.10148813
39000,Ohio,0,2018,0,7734.003484,17.04210323,8.560108757,22.5063684,31.6,6.6,25.7,84.660847,19.06918166,34.34117208,489.3,27.62667933,7.719160961,76.52352,60.39069,178.31354,56.98,81.23223458,64.51312477,4.941298873,20.4,99934,20924,35.70374247,11.25938494,290.2573716,75.4578353,11.3,0,14.95892245,30,157622,391.1,56.99614096,7.475804869,11.5,212.5,16,29.81739195,10.00636312,4.50957925,76.26757,52357,44.87909532,5.36791331,11614373,22.4908568,16.24391605,1446989,12.45860625,32364,0.278654732,255464,2.199550505,6639,0.057161932,424625,3.656030334,9230244,79.47259831,109977,1.009780669,50.9943929,2546810,22.07609862
40000,Oklahoma,0,2018,0,9312.240928,19.62213118,8.073843296,19.59327492,33.2,5.9,29.9,73.78419135,12.81521082,28.3392435,542.2,42.16426091,16.1204474,62.99635,58.69668,378.78855,59.95,82.73065486,59.41646459,4.870535976,22.5,94345,20376,34.24545393,11.54847778,438.6474429,92.28345589,9.2,0,14.52298611,25.7,58956,459.4,69.27086399,7.494620468,11.7,179.9,16.2,19.76444875,17.85210368,7.649282362,76.61408,49204,62.23939593,6.97591567,3923561,24.50906205,15.04087741,291231,7.422619401,360158,9.179365378,88156,2.246836484,7102,0.181009038,403938,10.29518848,2596769,66.1839844,76034,2.106338602,50.45564476,1266322,33.75642535
41000,Oregon,0,2018,0,6016.41485,15.8221906,6.289953835,16.21088514,27.2,7.6,15.8,77.48949772,18.53224452,31.7761807,410.7,22.19799575,8.425091844,93.47286,78.61311,441.72846,33.91,74.66671891,68.41198828,4.880298961,17.2,104157,22470,30.7532109,10.24081299,244.5918555,70.75559659,7,0,20.48897235,27.6,45343,309.9,42.35307905,4.895100546,9.3,193.7,14.2,12.67708956,9.676006891,4.068218016,74.58229,57379,51.4270007,2.827146046,4093465,21.22228967,16.82872579,76067,1.858254559,73274,1.790023855,183054,4.471859415,18249,0.445808136,522571,12.76598188,3126217,76.37092292,117303,3.127858131,50.48180454,726692,18.9683624
42000,Pennsylvania,0,2018,0,6899.655736,15.0615532,8.181901021,17.95561317,29.6,8.2,24,67.76381023,20.52110826,30.09995084,418.1,21.4497447,7.637604369,81.19506,67.50506,178.99401,51.71,85.39215873,63.62477542,5.438229566,18.4,108554,22675,33.79988554,12.13434592,332.7267073,75.63766995,10.4,0,15.45594914,35.9,158580,349.1,49.58439908,6.510285445,10.6,314.4,13.1,27.68285007,10.19399352,4.247723651,97.3387,56897,48.16138322,5.203871981,12784227,20.92269638,17.39425466,1374842,10.75420516,46770,0.365841439,442652,3.462485452,9265,0.072472117,900814,7.046292279,9848778,77.03851003,239609,1.985263699,51.02407052,2711092,21.34318304
44000,Rhode Island,0,2018,0,5920.156559,14.84005963,7.528358912,14.4304,27.2,8.3,24.1,90.97710645,17.42316951,39.13043478,433.6,17.83521542,6.667174071,95.8063,63.23207,370.2105,54.01,83.06798165,66.1976693,5.325413784,18.7,116854,21962,37.83043022,10.04451395,242.9223409,72.03446117,7.6,0,19.50094001,32,11140,301.7,40.7674201,6.039136743,9.3,259.5,12.5,27.87338098,6.401242058,3.358505474,90.58846,60046,46.99594807,2.5089614,1056426,19.72509196,16.46722061,61242,5.797093218,10576,1.001111294,37629,3.561915364,1970,0.186477804,157352,14.8947489,774832,73.34465452,45083,4.509544634,51.43237671,97524,9.265348429
45000,South Carolina,0,2018,0,8344.220366,19.06772529,9.649961863,20.0130001,32,6,24.8,54.18155198,18.47273192,36.78884641,569.9,32.66104742,13.0159498,67.42038,52.87114,156.53727,45.55,80.29638884,61.91637374,4.833724575,23,93607,19515,39.35158849,11.80111868,521.4344468,77.18191462,9.7,0,15.8875434,33.4,71553,409.4,59.64965874,7.023396582,12.5,394.6,15.3,15.93628536,18.02769978,4.44147257,74.2776,49587,60.025829,7.706110157,4961119,22.12446426,16.73477294,1337701,26.96369509,26923,0.542679988,79941,1.611350181,4698,0.094696378,274596,5.534960963,3169878,63.89441576,64790,1.426116846,51.46389353,1557555,33.67421461
46000,South Dakota,0,2018,0,6987.877069,11.78127035,6.424850927,18.10811899,30.6,6.6,21.5,72.3181606,20.18982465,37.1559633,462.9,29.92754816,11.76132033,77.347,58.35088,163.96019,50.46,83.60758598,67.93317294,2.819854637,16.6,96468,23367,31.69020903,16.471183,321.6394367,76.46882298,7.65,0,12.02231733,14.3,9247,328.4,65.48221363,6.670306454,9.2,73.3,12.1,7.644257223,15.55927447,7.031343932,124.78999,54926,41.64903124,3.037197525,865454,24.64452184,16.03840297,16533,1.910326834,77711,8.979217844,12767,1.475179501,656,0.075798367,32169,3.717008645,713665,82.46134399,8085,1.022170415,49.5903884,352933,43.34827679
47000,Tennessee,0,2018,0,8760.437107,19.09359684,9.111979139,22.08780772,32.4,6.2,30.1,71.21634451,14.44362912,27.53215434,477.5,35.58887139,12.03169951,72.36036,52.81758,134.75776,59.34,88.22801985,59.48442165,4.811390507,22.6,93197,19641,35.68919307,11.32675959,614.114564,82.52051884,9.7,0,15.5052566,33.9,101247,441.4,60.5128152,7.309278554,12.8,297.4,15.4,21.99906115,15.21673831,4.185870954,117.7984,48506,58.81044614,6.909506822,6651194,22.57932937,15.74231634,1116193,16.78184398,29866,0.449032159,120219,1.80747998,6432,0.096704441,348725,5.24304358,4937280,74.23148385,89254,1.452264773,51.2491291,2132860,33.60896172
48000,Texas,0,2018,0,6674.727141,18.17376592,8.33001999,14.26313588,28.4,6,24.3,80.60695087,19.40866264,28.33644226,523.6,41.01181493,19.16116788,59.87452,55.85266,98.78118,53.24,89,60.38711144,4.613120811,22.4,111803,22757,33.32396937,7.644221798,407.589043,54.84284764,8,0,18.34143592,36.9,283245,341.3,51.52463592,5.818736287,9.7,368.9,15.7,9.746177931,13.15994296,10.00124151,66.81,56583,58.93894044,5.261391206,27862596,26.18057198,12.03491591,3298870,11.83977975,283393,1.017109102,1350474,4.846906584,39079,0.140256134,10881124,39.05280039,11872926,42.61241846,1933311,7.737654773,50.35842317,3847522,15.30099885
49000,Utah,0,2018,0,5949.884882,12.11738118,6.991208994,8.78225641,25.3,7.8,17.4,87.66620174,13.39648046,19.48881789,293.3,20.97348686,11.59731292,57.41143,67.18631,284.44388,27.9,84.81271715,69.89344148,3.424619922,11,111560,29154,18.3683873,3.474726787,215.1956401,66.46459423,6.1,0,15.63610598,23.8,23480,292.4,48.41851645,5.138181482,7,116.4,13.1,20.95652988,8.461525444,7.240292918,76.42852,65931,36.41005614,1.98255509,3051217,30.21001128,10.52576726,32435,1.063018461,47514,1.557214711,77033,2.524664749,31502,1.032440498,420440,13.77941982,2404802,78.81451893,66124,2.454069698,49.662905,260290,9.417540889
50000,Vermont,0,2018,0,5731.665141,12.50732025,6.595785167,17.01971824,24.7,9,19.5,78.53696657,20.64737355,35.27508091,303.4,14.58822292,4.688483958,112.45252,68.20431,408.26521,39.4,87.97030995,67.01645002,3.262498949,13.5,105188,23701,31.29672897,13.32178991,121.0087468,76.9368648,7.5,0,17.25753158,30.1,6985,291.2,40.18743086,4.357298475,7.9,123.7,11.9,16.35416189,9.721563912,1.33181587,101.50594,57661,38.36757489,1.734363515,624594,18.97680733,18.08086533,7558,1.210066059,2426,0.388412313,11079,1.773792255,260,0.041627041,11651,1.865371746,581225,93.05644947,3253,0.545906124,50.61335844,382356,61.10451449
51000,Virginia,0,2018,0,6122.029245,15.91690416,8.01846277,15.29677425,28.3,8.9,22.3,83.17221646,17.35946048,30.85989821,424.5,20.86674948,10.35797799,75.96332,66.94161,146.1517,42.78,85.8640533,69.9243608,4.012601594,14.3,132843,27492,30.03687639,11.24419405,194.2027714,57.54995951,8.7,0,15.41895842,39,89958,316.7,49.38324462,6.30408362,9.7,307.7,11.2,13.62998182,9.28986548,4.974965268,77.02268,68127,41.22300398,4.370069257,8411808,22.23211704,14.60737097,1605040,19.0807969,45510,0.541025188,555515,6.603990486,9407,0.111830893,766004,9.10629439,5252972,62.44759747,201628,2.584959777,50.82134542,1963930,24.54598311
53000,Washington,0,2018,0,5566.578573,13.90196499,6.330946251,13.94537086,27,8,17.1,87.51419428,18.17591265,34.11716172,406.4,21.39279064,7.632732818,83.17584,79.74753,298.54555,32.69,81.36177279,69.2621137,5.433815831,13.9,121539,26817,28.53616396,8.959115112,289.895608,62.47545269,7,0,18.05628271,34.9,70721,286.7,40.55991314,4.596269082,8.5,208.3,12.8,14.75379906,7.692641362,2.945182015,80.48847,67064,45.36407175,2.901341497,7288000,22.35864435,14.83346597,276029,3.787445115,138489,1.90023326,625138,8.577634468,54702,0.75057629,907000,12.44511526,5062580,69.46459934,250273,3.777133817,50.03567508,1072671,15.95158925
54000,West Virginia,0,2018,0,9783.568905,24.09818846,9.382641233,24.80541137,35.5,7,29.2,63.42546171,11.8329195,31.68918919,268,38.74295996,7.298546242,78.57372,52.15439,112.33672,75,86.51042939,54.47478742,6.004457106,23.9,85968,17650,33.91083267,12.98716792,306.2026679,107.3168059,9.5,0,11.42774395,32.7,32975,480.3,64.22730399,7.201696838,13.9,113.3,14.9,40.46651595,16.37098585,3.014081169,125.60742,43175,49.44295266,4.952242535,1831102,20.48318444,18.76012369,64166,3.504228601,4503,0.245917486,15385,0.840204423,591,0.032275646,28295,1.545244339,1689821,92.28437302,6001,0.344057737,50.52471135,950184,51.27830959
55000,Wisconsin,0,2018,0,6008.470718,15.37680538,7.195563334,17.05671784,30.6,8.8,21.1,86.27603444,26.22237368,35.74198097,423.5,20.09049419,6.630140505,80.20672,65.9663,178.41358,45,88.38570312,68.2062087,4.140744482,15.7,102440,23940,31.52729543,11.6333529,282.9274947,73.25365782,9.3,0,15.43900578,26.5,60712,303.1,48.3595888,5.950182263,8.9,122,11,16.20674468,10.03846302,3.71310008,94.83089,56808,39.89325183,3.278119464,5778708,22.2834066,16.06618642,364344,6.304938751,65597,1.135149933,163622,2.831463365,3050,0.052779964,387666,6.708523774,4719824,81.67611168,80572,1.48808408,50.27563255,1697348,29.84617863
56000,Wyoming,0,2018,0,7431.468184,15.1279864,8.649852752,18.94626493,28.5,7.1,23.7,73.68024186,19.87127059,34.68395462,348.7,32.02442379,13.35599885,66.71137,64.21851,299.23092,43.14,79.31719569,66.50608736,5.278912465,11.6,108921,25719,28.02728035,13.30815022,200.6627953,90.12529371,6.5,0,11.88169301,14.9,6911,351.4,52.54623527,5.634386719,8.5,59.7,12.3,17.31442947,18.43516124,7.991222905,90.69156,61686,37.46580623,3.113713561,585501,23.72344368,14.99775406,6717,1.147222635,15762,2.692053472,5856,1.000169086,673,0.114944296,58413,9.976584156,492245,84.07244394,5340,0.979705061,48.94252956,198633,35.24198671
